id,Gene_name,gene_biotype,Chr,Start,End,Strand,TGFb_m_av,TGFb_12h_av,TBFb_48h_av,12h_fold_change,48h_fold_change,12h_padj,48h_padj,TGFb_m_1_TPM,TGFb_m_2_TPM,TGFb_12h_1_TPM,TGFb_12h_2_TPM,TGFb_48h_1_TPM,TGFb_48h_2_TPM
ENSG00000185730,ZNF696,protein_coding,8,143289676,143299952,+,3.28,2.85,1.875,0.868902439,0.571646341,0.633247699,0.020296396,3.89,2.67,3.11,2.59,1.81,1.94
ENSG00000165355,FBXO33,protein_coding,14,39397684,39432466,-,3.28,3.265,3.125,0.995426829,0.952743902,0.884458606,0.757055673,3.06,3.5,3.07,3.46,3.6,2.65
ENSG00000162241,SLC25A45,protein_coding,11,65375192,65383701,-,3.28,3.51,3.2,1.070121951,0.975609756,0.993439635,0.864383706,3.19,3.37,3.52,3.5,3.23,3.17
ENSG00000124104,SNX21,protein_coding,20,45833799,45843276,+,3.28,3.355,3.215,1.022865854,0.980182927,0.9632431,0.888042731,2.45,4.11,3.24,3.47,3.22,3.21
ENSG00000153214,TMEM87B,protein_coding,2,112055269,112119318,+,3.28,5.03,19.135,1.533536585,5.833841463,0.098514437,2.52E-54,3.05,3.51,5.71,4.35,18.15,20.12
ENSG00000176225,RTTN,protein_coding,18,70003031,70205726,-,3.275,3.62,2.765,1.105343511,0.844274809,0.93035486,0.353567489,3.2,3.35,3.69,3.55,2.46,3.07
ENSG00000154188,ANGPT1,protein_coding,8,107249482,107498055,-,3.275,3.015,3.535,0.920610687,1.079389313,0.756425959,0.967197393,3.48,3.07,3.08,2.95,3.05,4.02
ENSG00000280893,,protein_coding,16,29812261,29820092,+,3.275,6,3.545,1.832061069,1.082442748,0.026335662,0.967242286,3.38,3.17,6.24,5.76,3.36,3.73
ENSG00000284946,,protein_coding,15,90966190,91022566,-,3.275,3.775,3.63,1.152671756,1.108396947,0.786704754,0.853252385,3.36,3.19,4.02,3.53,3.83,3.43
ENSG00000180855,ZNF443,protein_coding,19,12429706,12441021,-,3.275,4.4,3.665,1.34351145,1.119083969,0.488339426,0.892454512,3.13,3.42,4.39,4.41,3.86,3.47
ENSG00000067113,PLPP1,protein_coding,5,55424854,55534969,-,3.275,2.78,13.53,0.848854962,4.13129771,0.731022694,6.65E-11,3.16,3.39,2.81,2.75,13,14.06
ENSG00000131477,RAMP2,protein_coding,17,42758447,42763041,+,3.27,3.795,1.91,1.160550459,0.584097859,0.93977214,0.421555699,2.57,3.97,3.23,4.36,1.97,1.85
ENSG00000059728,MXD1,protein_coding,2,69897688,69942945,+,3.27,3.45,6.125,1.055045872,1.873088685,0.975620487,0.000594412,3.35,3.19,3.96,2.94,6.42,5.83
ENSG00000125375,DMAC2L,protein_coding,14,50312324,50335558,+,3.265,3.47,2.575,1.062787136,0.788667688,0.999941865,0.509280448,3.29,3.24,2.7,4.24,3,2.15
ENSG00000197261,C6orf141,protein_coding,6,49550666,49561907,+,3.26,3.69,1.62,1.13190184,0.496932515,0.942053377,0.142118174,3.17,3.35,3.47,3.91,1.4,1.84
ENSG00000197857,ZNF44,protein_coding,19,12224686,12294883,-,3.26,3.645,2.125,1.11809816,0.651840491,0.937427183,0.120595495,3.33,3.19,4.07,3.22,1.93,2.32
ENSG00000011523,CEP68,protein_coding,2,65056366,65087004,+,3.26,4.03,2.78,1.236196319,0.852760736,0.634486402,0.333247915,3.18,3.34,4.63,3.43,2.76,2.8
ENSG00000047579,DTNBP1,protein_coding,6,15522807,15663058,-,3.26,2.77,2.905,0.849693252,0.891104294,0.748207489,0.767028773,3.54,2.98,2.54,3,2.92,2.89
ENSG00000152422,XRCC4,protein_coding,5,83077498,83353787,+,3.26,4.26,3.06,1.306748466,0.938650307,0.724903369,0.836711653,3.84,2.68,4.58,3.94,3.77,2.35
ENSG00000168434,COG7,protein_coding,16,23388493,23453189,-,3.26,4.195,3.235,1.286809816,0.992331288,0.606741394,0.882876023,3.18,3.34,4,4.39,3.21,3.26
ENSG00000074621,SLC24A1,protein_coding,15,65611366,65660995,+,3.26,4.325,3.48,1.326687117,1.067484663,0.704424737,0.978269325,3.68,2.84,5.96,2.69,3.26,3.7
ENSG00000282988,,protein_coding,6,26195595,26199293,-,3.255,2.41,3.405,0.740399386,1.046082949,0.558855909,0.987619996,3.78,2.73,3.24,1.58,3.25,3.56
ENSG00000205763,RP9P,transcribed_unprocessed_pseudogene,7,32916810,32943176,-,3.255,3.42,3.665,1.050691244,1.125960061,0.990130198,0.925100608,3.08,3.43,2.94,3.9,3.14,4.19
ENSG00000117480,FAAH,protein_coding,1,46394317,46413848,+,3.255,3.41,5.165,1.047619048,1.586789555,0.983981899,0.287784062,3.19,3.32,3.65,3.17,4.28,6.05
ENSG00000188010,MORN2,protein_coding,2,38875976,38929072,+,3.255,4.335,5.55,1.331797235,1.705069124,0.806960478,0.38823148,2.79,3.72,4.33,4.34,5.15,5.95
ENSG00000288044,,lncRNA,14,24271201,24298861,+,3.255,4.95,6.385,1.520737327,1.961597542,0.813389366,0.49501404,3.38,3.13,2.62,7.28,6.95,5.82
ENSG00000119878,CRIPT,protein_coding,2,46616416,46630176,+,3.255,4.195,6.505,1.288786482,1.998463902,0.551023274,0.000177109,3.24,3.27,4.04,4.35,6.64,6.37
ENSG00000084731,KIF3C,protein_coding,2,25926598,25982749,-,3.255,3.495,9.425,1.073732719,2.895545315,0.98281601,3.37E-13,3.13,3.38,3.44,3.55,9.51,9.34
ENSG00000162139,NEU3,protein_coding,11,74988279,75018893,+,3.25,2.355,2.655,0.724615385,0.816923077,0.114234412,0.351124637,3.39,3.11,2.22,2.49,3.26,2.05
ENSG00000186130,ZBTB6,protein_coding,9,122908056,122913323,-,3.25,3.705,4.095,1.14,1.26,0.866450748,0.484073862,3.55,2.95,3.73,3.68,4,4.19
ENSG00000163867,ZMYM6,protein_coding,1,34986165,35031945,-,3.245,3.775,4.09,1.163328197,1.260400616,0.85509477,0.588216624,3.66,2.83,3.05,4.5,4.85,3.33
ENSG00000128881,TTBK2,protein_coding,15,42738730,42920809,-,3.245,3.305,4.1,1.018489985,1.26348228,0.9190888,0.380592624,2.67,3.82,3.46,3.15,4.14,4.06
ENSG00000172667,ZMAT3,protein_coding,3,178960121,179072215,-,3.245,4.04,5.69,1.244992296,1.753466872,0.517912521,7.32E-05,3.4,3.09,3.63,4.45,5.82,5.56
ENSG00000139194,RBP5,protein_coding,12,7115736,7128889,-,3.245,9.82,11.67,3.026194145,3.596302003,0.000832604,3.07E-06,3.03,3.46,11.51,8.13,11.58,11.76
ENSG00000120675,DNAJC15,protein_coding,13,43023203,43114213,+,3.24,4.055,3.99,1.25154321,1.231481481,0.655294772,0.607962992,2.76,3.72,4.03,4.08,3.81,4.17
ENSG00000139292,LGR5,protein_coding,12,71439798,71586310,+,3.24,20.845,57.58,6.433641975,17.77160494,1.55E-73,8.10E-288,3.37,3.11,20.66,21.03,55.42,59.74
ENSG00000259865,,lncRNA,1,247187281,247188526,-,3.235,3.975,4.04,1.228748068,1.248840804,0.844991534,0.773121481,2.7,3.77,4.38,3.57,4.97,3.11
ENSG00000158079,PTPDC1,protein_coding,9,94030794,94109856,+,3.235,5.105,4.23,1.57805255,1.307573416,0.049985491,0.354308916,2.94,3.53,5.41,4.8,4.34,4.12
ENSG00000181894,ZNF329,protein_coding,19,58126248,58155110,-,3.235,4.595,4.425,1.420401855,1.367851623,0.299042338,0.307287969,3.53,2.94,4.38,4.81,4.54,4.31
ENSG00000008083,JARID2,protein_coding,6,15246069,15522042,+,3.235,4.04,4.78,1.248840804,1.477588872,0.500272238,0.0270106,3.14,3.33,3.74,4.34,4.81,4.75
ENSG00000074657,ZNF532,protein_coding,18,58862600,58986480,+,3.235,5.195,8.155,1.605873261,2.520865533,0.09656243,7.66E-08,3.45,3.02,5.92,4.47,8.14,8.17
ENSG00000173295,FAM86B3P,transcribed_unprocessed_pseudogene,8,8228595,8244865,+,3.23,1.78,1.785,0.551083591,0.552631579,0.195908889,0.166750369,3.57,2.89,1.87,1.69,1.44,2.13
ENSG00000248092,NNT-AS1,lncRNA,5,43571594,43603230,-,3.23,3.4,2.675,1.052631579,0.828173375,0.986480369,0.440979194,3.53,2.93,2.7,4.1,2.48,2.87
ENSG00000221909,FAM200A,protein_coding,7,99546300,99558536,-,3.23,3.39,3.535,1.049535604,1.094427245,0.983902439,0.940507093,2.83,3.63,3.3,3.48,3.44,3.63
ENSG00000121236,TRIM6,protein_coding,11,5596109,5612958,+,3.23,6.335,4.045,1.96130031,1.252321981,0.004362783,0.59545196,2.98,3.48,6.88,5.79,4.01,4.08
ENSG00000110171,TRIM3,protein_coding,11,6448613,6474459,-,3.23,7.775,13.595,2.407120743,4.208978328,0.000892104,3.19E-14,2.91,3.55,6.87,8.68,14.67,12.52
ENSG00000128165,ADM2,protein_coding,22,50481543,50486440,+,3.225,2.775,3.53,0.860465116,1.094573643,0.481617733,0.916349107,3.29,3.16,2.97,2.58,3.64,3.42
ENSG00000170634,ACYP2,protein_coding,2,53970838,54305300,+,3.225,2.92,3.835,0.905426357,1.189147287,0.854643635,0.854199897,3.06,3.39,3.61,2.23,3.99,3.68
ENSG00000264112,,lncRNA,17,57989039,57994850,-,3.22,3.605,3.135,1.119565217,0.973602484,0.910915047,0.7990225,3.28,3.16,3.02,4.19,2.94,3.33
ENSG00000161395,PGAP3,protein_coding,17,39671122,39696797,-,3.22,3.805,5.73,1.181677019,1.779503106,0.845892318,0.034771993,3.57,2.87,3.99,3.62,5.43,6.03
ENSG00000121690,DEPDC7,protein_coding,11,33015876,33033582,+,3.215,2.5,2.78,0.777604977,0.864696734,0.56085185,0.685639097,3.31,3.12,2.88,2.12,2.46,3.1
ENSG00000151572,ANO4,protein_coding,12,100717526,101128641,+,3.215,2.84,8.17,0.883359253,2.541213064,0.661016209,2.14E-07,3.05,3.38,2.8,2.88,8.12,8.22
ENSG00000014257,ACP3,protein_coding,3,132317369,132368298,+,3.21,1.02,0.635,0.317757009,0.197819315,0.002704189,4.20E-05,2.89,3.53,0.73,1.31,0.85,0.42
ENSG00000267313,KC6,lncRNA,18,41465783,41632185,-,3.21,2.435,2.79,0.758566978,0.869158879,0.653689612,0.746955058,3.4,3.02,1.9,2.97,2.54,3.04
ENSG00000004777,ARHGAP33,protein_coding,19,35774532,35788822,+,3.21,2.81,2.935,0.875389408,0.914330218,0.691624329,0.738499178,4.1,2.32,3.14,2.48,3.51,2.36
ENSG00000226328,NUP50-DT,lncRNA,22,45133020,45163811,-,3.21,4.035,3.025,1.257009346,0.942367601,0.83575806,0.865535698,3.58,2.84,4.94,3.13,3,3.05
ENSG00000168646,AXIN2,protein_coding,17,65528563,65561648,-,3.21,4.68,4.405,1.457943925,1.372274143,0.2761135,0.375437487,3.13,3.29,4.72,4.64,4.87,3.94
ENSG00000143578,CREB3L4,protein_coding,1,153967534,153974361,+,3.205,2.39,3.88,0.745709828,1.210608424,0.555643738,0.829566269,3.8,2.61,2.36,2.42,4.4,3.36
ENSG00000169249,ZRSR2,protein_coding,X,15790156,15830694,+,3.205,3.37,4.135,1.051482059,1.290171607,0.992261054,0.656952751,2.68,3.73,3.07,3.67,3.87,4.4
ENSG00000124762,CDKN1A,protein_coding,6,36676460,36687337,+,3.205,2.515,12.09,0.784711388,3.772230889,0.542211525,2.30E-11,2.6,3.81,2.38,2.65,12.54,11.64
ENSG00000165105,RASEF,protein_coding,9,82979590,83063177,-,3.205,5.805,13.105,1.811232449,4.088923557,0.000530776,1.17E-35,3.24,3.17,5.77,5.84,13.08,13.13
ENSG00000176912,TYMSOS,lncRNA,18,630886,658350,-,3.2,2.05,1.345,0.640625,0.4203125,0.522245909,0.122477198,3,3.4,1.98,2.12,1.7,0.99
ENSG00000259768,ZFHX3-AS1,lncRNA,16,72665123,72828293,+,3.2,3.17,2.24,0.990625,0.7,0.89285159,0.138992473,2.93,3.47,3.61,2.73,2.29,2.19
ENSG00000239899,RN7SL674P,misc_RNA,2,11584773,11585047,+,3.2,2.39,2.58,0.746875,0.80625,NA,0.891139666,1.98,4.42,0.95,3.83,2.99,2.17
ENSG00000188549,CCDC9B,protein_coding,15,40331452,40340939,-,3.2,2.49,4.865,0.778125,1.5203125,0.477525407,0.186522142,3.96,2.44,3.27,1.71,5.51,4.22
ENSG00000259347,,lncRNA,15,66984103,67065268,-,3.195,4.32,2.13,1.352112676,0.666666667,0.805548976,0.53653735,2.88,3.51,4.31,4.33,1.95,2.31
ENSG00000183665,TRMT12,protein_coding,8,124450820,124462150,+,3.195,3.075,3.25,0.962441315,1.017214397,0.864274622,0.939736881,2.94,3.45,3.04,3.11,3.21,3.29
ENSG00000289045,,lncRNA,6,149497715,149498326,-,3.195,3.335,3.275,1.043818466,1.025039124,0.990003077,0.980429456,2.64,3.75,3.71,2.96,2.46,4.09
ENSG00000084453,SLCO1A2,protein_coding,12,21264600,21419594,-,3.195,2.685,3.335,0.840375587,1.043818466,0.590810365,0.978525711,2.97,3.42,3,2.37,2.48,4.19
ENSG00000139266,MARCHF9,protein_coding,12,57755103,57760411,+,3.195,3.37,4.915,1.054773083,1.538341158,0.99029366,0.18433575,3.39,3,3.76,2.98,5,4.83
ENSG00000278903,,lncRNA,21,6318378,6360415,+,3.19,2.66,2.97,0.833855799,0.931034483,0.803727625,0.869491139,3.78,2.6,3.68,1.64,2.86,3.08
ENSG00000136840,ST6GALNAC4,protein_coding,9,127907886,127917041,-,3.19,1.495,3.025,0.468652038,0.948275862,0.123252832,0.872951101,3.44,2.94,1.08,1.91,3.04,3.01
ENSG00000138468,SENP7,protein_coding,3,101324205,101513241,-,3.19,2.755,5.9,0.863636364,1.849529781,0.582225419,0.001798603,3.33,3.05,2.25,3.26,5.75,6.05
ENSG00000128965,CHAC1,protein_coding,15,40952962,40956512,+,3.19,4.81,6.245,1.507836991,1.957680251,0.433717156,0.038406082,2.89,3.49,4.16,5.46,5.9,6.59
ENSG00000112139,MDGA1,protein_coding,6,37630679,37699306,-,3.185,0.65,1.335,0.204081633,0.419152276,8.60E-08,0.000885627,3.69,2.68,0.6,0.7,1.38,1.29
ENSG00000112319,EYA4,protein_coding,6,133240514,133532128,+,3.185,3.075,1.775,0.965463108,0.557299843,0.840350277,0.006947768,3.41,2.96,2.35,3.8,1.73,1.82
ENSG00000239969,,transcribed_unprocessed_pseudogene,7,102364162,102380633,+,3.185,2.36,2.32,0.740973312,0.728414443,0.803985358,0.745829062,5.65,0.72,1.46,3.26,1.87,2.77
ENSG00000123810,B9D2,protein_coding,19,41354417,41364165,-,3.185,3.57,3.55,1.120879121,1.114599686,0.9609316,0.945295257,3.37,3,3.68,3.46,3.55,3.55
ENSG00000228065,LINC01515,lncRNA,10,65570338,65880289,+,3.185,3.93,4.09,1.233908948,1.284144427,0.806741514,0.657350939,2.86,3.51,3.98,3.88,4.01,4.17
ENSG00000196387,ZNF140,protein_coding,12,133080474,133107526,+,3.185,4.53,4.68,1.422291994,1.469387755,0.420025583,0.315004384,3.3,3.07,4.46,4.6,3.69,5.67
ENSG00000164542,KIAA0895,protein_coding,7,36324152,36390125,-,3.185,4.11,5.75,1.290423862,1.80533752,0.575412829,0.004102755,3.01,3.36,4.55,3.67,5.24,6.26
ENSG00000132793,LPIN3,protein_coding,20,41340821,41360582,+,3.18,5.48,5.72,1.72327044,1.798742138,0.02712202,0.003680598,3,3.36,6.09,4.87,5.78,5.66
ENSG00000158747,NBL1,protein_coding,1,19596979,19658456,+,3.18,4.79,8.205,1.506289308,2.580188679,0.379874524,2.92E-05,3.14,3.22,4.2,5.38,8.18,8.23
ENSG00000168743,NPNT,protein_coding,4,105894775,106004027,+,3.18,57.245,112.77,18.00157233,35.46226415,5.91E-213,0,3.57,2.79,59.92,54.57,113.49,112.05
ENSG00000197951,ZNF71,protein_coding,19,56595300,56626481,+,3.175,3.845,5.14,1.211023622,1.618897638,0.720184941,0.034485748,3.49,2.86,3.85,3.84,4.74,5.54
ENSG00000214855,APOC1P1,transcribed_unprocessed_pseudogene,19,44926796,44931503,+,3.17,2.76,2.445,0.870662461,0.771293375,0.901418098,0.815046072,2.41,3.93,1.76,3.76,1.9,2.99
ENSG00000206052,DOK6,protein_coding,18,69400888,69849087,+,3.17,1.215,3.305,0.383280757,1.042586751,8.30E-05,0.968005672,3.91,2.43,1.51,0.92,4.63,1.98
ENSG00000179314,WSCD1,protein_coding,17,6057807,6124427,+,3.17,4.535,5.435,1.430599369,1.714511041,0.244610006,0.015585572,2.98,3.36,5.19,3.88,4.47,6.4
ENSG00000121964,GTDC1,protein_coding,2,143938068,144332568,-,3.17,3.165,5.93,0.998422713,1.870662461,0.928502551,0.034274569,3.55,2.79,2.88,3.45,6.24,5.62
ENSG00000145779,TNFAIP8,protein_coding,5,119268692,119399688,+,3.17,8.845,28.23,2.79022082,8.905362776,1.70E-05,2.66E-52,3.29,3.05,8.48,9.21,28.41,28.05
ENSG00000171208,NETO2,protein_coding,16,47077703,47143945,-,3.165,2.775,1.755,0.876777251,0.55450237,0.668759136,0.030769737,3.33,3,3.15,2.4,1.34,2.17
ENSG00000140876,NUDT7,protein_coding,16,77722492,77742260,+,3.165,3.415,2.735,1.078988942,0.864139021,0.990690995,0.80526397,3.12,3.21,3.69,3.14,1.29,4.18
ENSG00000065970,FOXJ2,protein_coding,12,8032716,8055517,+,3.165,2.705,2.84,0.854660348,0.897314376,0.407159269,0.491911657,3.21,3.12,3.03,2.38,3.01,2.67
ENSG00000101049,SGK2,protein_coding,20,43558968,43588237,+,3.165,6.155,7.305,1.944707741,2.308056872,0.035847898,0.00161302,3.15,3.18,5.49,6.82,7.76,6.85
ENSG00000251869,SCARNA23,scaRNA,X,24744441,24744570,+,3.165,7.73,11.11,2.442338073,3.510268562,NA,NA,6.33,0,15.46,0,8.33,13.89
ENSG00000185252,ZNF74,protein_coding,22,20394115,20408461,+,3.155,3.38,2.2,1.071315372,0.697305864,0.988382919,0.103041062,3.11,3.2,3.27,3.49,2.12,2.28
ENSG00000121075,TBX4,protein_coding,17,61452404,61485110,+,3.155,9.125,3.43,2.892234548,1.087163233,1.02E-06,0.946959084,2.34,3.97,9.57,8.68,3.37,3.49
ENSG00000226287,TMEM191A,transcribed_unprocessed_pseudogene,22,20701114,20704606,+,3.155,3.29,3.475,1.042789223,1.101426307,0.98281601,0.959254698,3.2,3.11,1.96,4.62,2.99,3.96
ENSG00000198944,SOWAHA,protein_coding,5,132813302,132816786,+,3.15,1.58,0.885,0.501587302,0.280952381,0.005691237,7.59E-07,3.01,3.29,1.31,1.85,1.03,0.74
ENSG00000256162,SMLR1,protein_coding,6,130827406,130837135,+,3.15,2.395,1.64,0.76031746,0.520634921,0.375660714,0.025964249,3.09,3.21,2.5,2.29,1.29,1.99
ENSG00000085552,IGSF9,protein_coding,1,159927039,159945613,-,3.15,5.715,3.24,1.814285714,1.028571429,0.002132086,0.946959084,2.93,3.37,5.83,5.6,3.51,2.97
ENSG00000146205,ANO7,protein_coding,2,241188509,241225976,+,3.15,2.745,5.67,0.871428571,1.8,0.661600943,0.020195056,3.2,3.1,2.71,2.78,5.91,5.43
ENSG00000073910,FRY,protein_coding,13,31846713,32299125,+,3.15,7.175,9.175,2.277777778,2.912698413,6.66E-11,1.06E-20,3.25,3.05,7.55,6.8,9.15,9.2
ENSG00000152133,GPATCH11,protein_coding,2,37084518,37099244,+,3.145,2.72,2.415,0.864864865,0.767885533,0.618318323,0.287847277,3.72,2.57,2.61,2.83,2.46,2.37
ENSG00000113391,FAM172A,protein_coding,5,93617725,94111699,-,3.145,3.335,3.235,1.060413355,1.028616852,0.997879572,0.952300299,3.81,2.48,3.21,3.46,3.33,3.14
ENSG00000184304,PRKD1,protein_coding,14,29576479,30191898,-,3.145,2.69,3.865,0.855325914,1.228934817,0.600695534,0.637174178,2.55,3.74,2.83,2.55,3.74,3.99
ENSG00000138617,PARP16,protein_coding,15,65234460,65300618,-,3.145,3.62,4.435,1.151033386,1.410174881,0.89775037,0.331059917,3.13,3.16,4.1,3.14,4.43,4.44
ENSG00000181315,ZNF322,protein_coding,6,26634383,26659752,-,3.145,4.73,5.145,1.503974563,1.635930048,0.102988712,0.029298805,2.99,3.3,4.94,4.52,5.86,4.43
ENSG00000258056,CD63-AS1,lncRNA,12,55729094,55730857,+,3.14,3.395,2.76,1.081210191,0.878980892,0.984291643,0.734034578,3.08,3.2,3.76,3.03,3,2.52
ENSG00000238105,GOLGA2P5,transcribed_unprocessed_pseudogene,12,100156357,100173659,-,3.14,2.76,3.215,0.878980892,1.02388535,0.624150343,0.94173547,3.22,3.06,2.71,2.81,2.55,3.88
ENSG00000170260,ZNF212,protein_coding,7,149239651,149255606,+,3.14,3.89,4.495,1.238853503,1.431528662,0.715875724,0.277488072,2.98,3.3,4.03,3.75,4.16,4.83
ENSG00000163686,ABHD6,protein_coding,3,58237532,58295693,+,3.14,3.94,5.05,1.25477707,1.608280255,0.725975427,0.168826039,2.88,3.4,3.87,4.01,6.01,4.09
ENSG00000172339,ALG14,protein_coding,1,94974405,95072951,-,3.14,5.13,5.77,1.633757962,1.837579618,0.213910007,0.059635417,1.75,4.53,4.78,5.48,4.97,6.57
ENSG00000022976,ZNF839,protein_coding,14,102317377,102342702,+,3.135,3.215,2.405,1.025518341,0.767145136,0.961963729,0.381635874,2.83,3.44,2.95,3.48,2.19,2.62
ENSG00000142544,CTU1,protein_coding,19,51097606,51108409,-,3.135,2.625,2.525,0.837320574,0.805422648,0.628559858,0.492645735,2.84,3.43,2.96,2.29,2.25,2.8
ENSG00000145506,NKD2,protein_coding,5,1008802,1038943,+,3.135,2.37,2.705,0.755980861,0.862838915,0.510895599,0.703498429,2.94,3.33,2.42,2.32,3.76,1.65
ENSG00000204524,ZNF805,protein_coding,19,57240632,57262728,+,3.135,3.415,3.645,1.089314195,1.162679426,0.955646329,0.652476217,3.02,3.25,2.94,3.89,3.74,3.55
ENSG00000169193,CCDC126,protein_coding,7,23597382,23644708,+,3.135,4.23,4.605,1.349282297,1.468899522,0.661730478,0.471991347,3.51,2.76,3.52,4.94,2.9,6.31
ENSG00000157303,SUSD3,protein_coding,9,93058688,93085133,+,3.135,5.27,4.655,1.681020734,1.484848485,0.346894457,0.525327981,3.54,2.73,4.84,5.7,3.55,5.76
ENSG00000072657,TRHDE,protein_coding,12,72087266,72670758,+,3.13,4.24,1.66,1.354632588,0.530351438,0.342832525,0.00281529,2.5,3.76,4.59,3.89,1.22,2.1
ENSG00000255663,,protein_coding,11,114400682,114443932,+,3.13,3.115,3.145,0.995207668,1.004792332,0.968002474,0.970631597,2.04,4.22,2.73,3.5,4.49,1.8
ENSG00000113946,CLDN16,protein_coding,3,190322541,190412138,+,3.13,3.2,3.615,1.022364217,1.154952077,0.955883646,0.837653303,2.67,3.59,3.68,2.72,3.29,3.94
ENSG00000161265,U2AF1L4,protein_coding,19,35742464,35745445,-,3.13,5.47,3.66,1.747603834,1.169329073,0.319788344,0.881216448,3.1,3.16,5.62,5.32,2.78,4.54
ENSG00000183655,KLHL25,protein_coding,15,85759326,85794925,-,3.13,4.45,4.45,1.42172524,1.42172524,0.239681245,0.177997069,2.87,3.39,4.21,4.69,4.13,4.77
ENSG00000223572,CKMT1A,protein_coding,15,43692886,43699222,+,3.125,2.725,0.51,0.872,0.1632,0.781518053,0.000132244,3.61,2.64,1.96,3.49,0.54,0.48
ENSG00000157214,STEAP2,protein_coding,7,90167590,90238137,+,3.125,2.565,2.115,0.8208,0.6768,0.494551354,0.102766497,2.89,3.36,1.92,3.21,2.66,1.57
ENSG00000087301,TXNDC16,protein_coding,14,52430596,52552522,-,3.125,2.815,2.41,0.9008,0.7712,0.645615575,0.198715924,2.82,3.43,2.75,2.88,2.28,2.54
ENSG00000158467,AHCYL2,protein_coding,7,129225030,129430211,+,3.125,2.835,3.395,0.9072,1.0864,0.660634211,0.940627639,3.2,3.05,2.81,2.86,3.66,3.13
ENSG00000198208,RPS6KL1,protein_coding,14,74903951,74923302,-,3.125,3.84,4.575,1.2288,1.464,0.811595499,0.405248242,3.03,3.22,3.72,3.96,4.61,4.54
ENSG00000105251,SHD,protein_coding,19,4279266,4290722,+,3.12,1.265,0.645,0.405448718,0.206730769,0.174408747,0.03031534,3.49,2.75,1.19,1.34,0.54,0.75
ENSG00000236144,TMEM147-AS1,lncRNA,19,35540738,35546029,-,3.12,2.92,1.685,0.935897436,0.540064103,0.763428286,0.005263409,3.01,3.23,2.46,3.38,1.63,1.74
ENSG00000289353,,lncRNA,16,66567156,66568898,+,3.12,3.21,3.51,1.028846154,1.125,0.963355801,0.906396098,3.17,3.07,3.44,2.98,3.3,3.72
ENSG00000160766,GBAP1,transcribed_unprocessed_pseudogene,1,155213821,155227574,-,3.12,4.095,3.66,1.3125,1.173076923,0.684654399,0.816533049,2.69,3.55,3.14,5.05,3.77,3.55
ENSG00000101846,STS,protein_coding,X,7147237,7804358,+,3.115,2.6,1.68,0.834670947,0.539325843,0.273581495,0.000261565,2.95,3.28,2.6,2.6,1.82,1.54
ENSG00000198429,ZNF69,protein_coding,19,11887782,11914329,+,3.115,6.31,4.06,2.025682183,1.303370787,0.038710201,0.588299295,3.32,2.91,7.8,4.82,3.79,4.33
ENSG00000121900,TMEM54,protein_coding,1,32894594,32901438,-,3.115,3.71,5.55,1.191011236,1.781701445,0.907438957,0.227018866,2.62,3.61,4.18,3.24,5.17,5.93
ENSG00000183054,RGPD6,protein_coding,2,110513802,110610840,-,3.115,12.205,25.23,3.918138042,8.099518459,0.02278379,2.54E-05,4.39,1.84,14.05,10.36,21.66,28.8
ENSG00000275185,,lncRNA,17,30899110,30899651,+,3.11,3.045,1.355,0.979099678,0.435691318,0.959664954,0.322243029,3.23,2.99,2.18,3.91,1.29,1.42
ENSG00000266010,GATA6-AS1,lncRNA,18,22164886,22169878,-,3.11,3.47,2.895,1.115755627,0.930868167,0.959545076,0.851422295,2.74,3.48,3.63,3.31,2.96,2.83
ENSG00000152056,AP1S3,protein_coding,2,223667680,223838027,-,3.11,4.065,3.11,1.307073955,1,0.629456368,0.903146245,3.42,2.8,4.04,4.09,2.92,3.3
ENSG00000075945,KIFAP3,protein_coding,1,169921326,170085208,-,3.11,4.255,5.195,1.368167203,1.670418006,0.437487199,0.049381766,3.23,2.99,4.42,4.09,4.61,5.78
ENSG00000106948,AKNA,protein_coding,9,114334156,114394405,-,3.105,4.17,4.92,1.342995169,1.584541063,0.389678847,0.036512927,2.71,3.5,4.69,3.65,5.53,4.31
ENSG00000174939,ASPHD1,protein_coding,16,29900375,29919864,+,3.1,4.695,2.345,1.514516129,0.756451613,0.455129126,0.479790982,2.86,3.34,4.66,4.73,2.39,2.3
ENSG00000104324,CPQ,protein_coding,8,96645242,97149654,+,3.1,3.51,5.8,1.132258065,1.870967742,0.941679333,0.036122476,2.75,3.45,4.2,2.82,5.3,6.3
ENSG00000164362,TERT,protein_coding,5,1253147,1295068,-,3.095,1.935,0.5,0.625201939,0.161550889,0.119695709,9.63E-10,2.34,3.85,1.71,2.16,0.49,0.51
ENSG00000196876,SCN8A,protein_coding,12,51590266,51812864,+,3.095,3.145,1.795,1.016155089,0.57996769,0.907785659,0.000547559,3.03,3.16,3.34,2.95,1.67,1.92
ENSG00000183828,NUDT14,protein_coding,14,105172938,105181323,-,3.095,3.165,3.375,1.022617124,1.090468498,0.974586592,0.970536214,2.82,3.37,2.88,3.45,3.44,3.31
ENSG00000183354,KIAA2026,protein_coding,9,5881596,6008482,-,3.095,3.265,3.715,1.054927302,1.200323102,0.99029366,0.609459545,2.77,3.42,2.72,3.81,3.7,3.73
